,Id,Name,lat,lng
417,7471,2300 Lakeshore Blvd W,43.6185201,-79.48695950000001
418,7474,Clarence Square,43.643788,-79.3933236
419,7436,Shaw St / Dupont St,43.670595,-79.426609
420,7412,King St W / Crawford St,43.64166549999999,-79.4138104
421,7423,Merton St / Al Green Ln,43.6963347,-79.3952092
422,7460,High Park Outdoor Pool,43.6495502,-79.4652874
423,7456,Belmont St / Davenport Rd - SMART,43.6747028,-79.3929061
424,7475,Jarvis St / Richmond St E,43.6527421,-79.3728309
425,7482,Danforth Ave / Sibley Ave,43.6902385,-79.2926978
426,7478,Ellis Ave / The Queensway,43.6377122,-79.4663906
427,7486,Gerrard St E / Main St,43.68397179999999,-79.3001702
428,7435,Rushton Rd / St Clair Ave W,43.6813534,-79.4276977
429,7479,Jane St / Bloor St W (Jane Subway Station),43.6500102,-79.4837178
430,7424,Merton St / Mount Pleasant Rd,43.698184,-79.38644910000001
431,7480,Neil McLellan Park,43.6515453,-79.47698
432,7410,Howard St / Rose Ave,43.6713495,-79.37232879999999
433,7434,91 Via Italia,43.6769038,-79.4450379
434,7437,Concord Ave / Bloor St W,43.6617212,-79.42681569999999
435,7477,Antler St / Campbell Ave - SMART,43.664172,-79.4492777
436,7425,The Queensway at South Kingsway,43.635654,-79.473389
437,7465,Russell Hill Rd / St Clair Ave W,43.685275,-79.407826
438,7429,Woodbine Subway Station,43.6863715,-79.31281609999999
439,7487,Eastwood Rd / Woodbine Ave - SMART,43.6764698,-79.3089586
440,7453,Jarvis St / Maitland Pl,43.66520209999999,-79.3778775
441,7413,Dundas St W / Watkinson Ave,43.6649576,-79.4602718
442,7476,Symington Ave / Dupont St,43.66572379999999,-79.45121209999999
443,7481,Westmount Ave / St Clair Ave W,43.6782501,-79.441951
444,7491,D'Arcy St / Spadina Ave - SMART,43.653937,-79.3983307
445,7492,Cherry St / Lake Shore Blvd E,43.6492709,-79.3565328
446,7455,E.T. Seton Park (Eglinton Ave E / Leslie St),43.7165576,-79.349013
447,7493,Sackville St / Eastern Ave - SMART,43.6534686,-79.3592364
448,7431,Gerrard St E / Leslie St,43.66981150000001,-79.33305519999999
449,7442,Lonsdale Rd / Spadina Rd,43.6886445,-79.41266879999999
450,7494,Davenport Rd / McAlpine St - SMART,43.6738925,-79.39152109999999
451,7466,Glendonwynne Rd / Bloor St W,43.65163099999999,-79.4740221
452,7489,Sumach St  / Queen St E,43.656832,-79.3589094
453,7488,Summerhill Ave / Maclennan Ave,43.685605,-79.37809159999999
454,7497,128 Sterling Rd - SMART,43.65369570000001,-79.4451129
455,7433,Dundas St E / Boulton Ave - SMART,43.6631826,-79.3482168
456,7483,Southwood Dr / Kingston Rd - SMART,43.7426176,-79.2130136
457,7501,Humberside Grounds - SMART,43.6592264,-79.4702794
458,7502,University Ave / College St (East),43.659884,-79.390349
459,7496,Sunnyside Ave / The Queensway - SMART,43.638853,-79.4484657
460,7420,Barton Ave / Howland Ave - SMART,43.6686516,-79.40982340000001
461,7218,Make Invisible - 7218,43.653226,-79.3831843
462,7508,Berkeley St / Dundas St E - SMART,43.6591258,-79.367351
463,7509,Ontario St / King St E,43.6517703,-79.3660731
464,7505,Ontario St / Adelaide St E -SMART,43.6526694,-79.36619200000001
465,7503,Gerrard St E / Malvern Ave - SMART,43.6851543,-79.2946869
466,7448,Goodwood Park Crt / Dentonia Park,43.6936111,-79.2937357
467,7484,Briar Hill Ave / Yonge St - SMART,43.713666,-79.39981929999999
468,7504,Gerrard St E / Victoria Park Ave - SMART,43.6869114,-79.28662179999999
469,7485,Blythwood Rd / Yonge St - SMART,43.71660869999999,-79.4004492
470,7506,Berkeley St / Adelaide St E - SMART,43.6529852,-79.364753
471,7510,Princes' Blvd / Nunavut Rd,43.6332035,-79.41531379999999
472,7394,Toronto Bike Shop,43.6518383,-79.4089607
473,7515,Amos Waites Park,43.6132156,-79.48754319999999
474,7518,Lake Shore Blvd W / Colborne Lodge Dr - SMART,43.6379867,-79.4590004
475,7514,Humber Bay Shores Park / Marine Parade Dr,43.6279083,-79.4756618
476,7516,Superior Ave / Lake Shore Blvd W,43.6149722,-79.4886633
477,7519,406 Oakwood Ave,43.6882617,-79.43944479999999
478,7520,St Clarens Ave / Shirley St,43.6481352,-79.4375548
479,7526,Bartlett Parkette,43.6702309,-79.4363632
480,7524,Lisgar Park,43.642437,-79.4237069
481,7528,Spadina Rd / Austin Terrace,43.6788745,-79.40875779999999
482,7530,Sherbourne St N / Elm Ave,43.6750541,-79.37785
483,7527,Joseph J Piccininni Community Centre,43.6753188,-79.45158049999999
484,7525,Fennings St / Queen St W,43.6437231,-79.4211667
485,7523,Lynn Williams St / East Liberty St - SMART,43.6386621,-79.417203
486,7534,Walnut Ave / Queen St W,43.6457293,-79.41125129999999
487,7532,135 Queen’s Wharf - SMART,43.6358922,-79.4048835
488,7535,Wolsley St / Palmerston Ave - SMART,43.6474319,-79.40681649999999
489,7536,Palmerston Ave / Dundas St W,43.6518086,-79.4084793
490,7531,541 Huron St - SMART,43.6709123,-79.40225699999999
491,7542,Queen St W / John St,43.6498656,-79.3910745
492,7538,Vaughan Rd /Wychwood Ave,43.6883938,-79.42551739999999
493,7537,Euclid Ave / Herrick St - SMART,43.661929,-79.413889
494,7543,Nassau St / Bellevue Ave,43.6549618,-79.4036308
495,7545,Baldwin St / Henry St,43.6560121,-79.39345039999999
496,7547,Orde St / McCaul St,43.65804860000001,-79.39301789999999
497,7548,St. Joseph St / Bay St - SMART,43.6656602,-79.38767880000002
498,7544,Foster Pl / Elizabeth St,43.6545503,-79.3848295
499,7546,Ross St / Cecil St - SMART,43.6566217,-79.3967908
500,7517,Ripley Ave / Ormskirk Ave,43.6390999,-79.4761602
501,7555,Royal York Rd / Mimico Ave,43.6122519,-79.49673609999999
502,7552,Lake Shore Blvd W / Thirty Ninth Street,43.5928736,-79.5405972
503,7558,Berry Rd / Bell Manor Dr,43.6371402,-79.48891739999999
504,7561,Annette St / Jane St,43.6582752,-79.48813439999999
505,7553,Lake Shore Blvd W / Twenty Fourth St,43.5969802,-79.5224776
506,7565,St Clair Ave W / Gunns Rd,43.6718533,-79.4711359
507,7562,Priscilla Ave / Dundas St W,43.6656488,-79.489594
508,7563,St Clair Ave W / Castleton Ave,43.6685028,-79.48566939999999
509,7554,Humber College,43.7307352,-79.6004907
510,7560,Glenwood Ave / Runnymede Rd,43.6568741,-79.4786536
511,7570,Carlaw Ave / Dundas St E,43.66482329999999,-79.3416036
512,7569,Toronto Inukshuk Park,43.6322474,-79.40928029999999
513,7568,Jameson Ave / Queen St W,43.6404714,-79.4372735
514,7572,Cosburn Ave / Durant Ave,43.6937122,-79.3299617
515,7567,Weston Lions Park,43.6988908,-79.520434
516,7566,Weston Rd / St Clair Ave W - SMART,43.6726177,-79.4675697
517,7559,Swansea Community Centre,43.6441772,-79.4768304
518,7533,Housey St / Dan Leckie Way,43.6381439,-79.39751
519,7571,Highfield Rd / Gerrard St E,43.671806,-79.3247844
520,7575,Bayview Ave / Lawren Harris Square,43.6546385,-79.3536876
521,7556,Windsor St / Newcastle St,43.6178619,-79.4974941
522,7564,Durie St / Dundas St W,43.6656078,-79.48485339999999
523,7521,Emerson Ave / Bloor St W,43.6587684,-79.44073019999999
524,7557,The Queensway / High St,43.6306299,-79.4830908
525,7576,Front St E / Bayview Avenue,43.6535857,-79.3536805
526,7541,Bellwoods Ave / Treford Pl - SMART,43.6524514,-79.4134084
527,7551,The Esplanade / Hahn Pl,43.6501239,-79.3635388
528,7573,Torrens Ave / Broadview Ave,43.6902444,-79.355164
529,7577,Oak St / Sumach St,43.6619684,-79.3610075
530,7529,Symington Ave / Davenport Rd,43.6707125,-79.4532481
531,7539,Davisville Ave / Pailton Cres,43.69950499999999,-79.39089899999999
532,7549,439 Sherbourne St,43.6661819,-79.37348349999999
533,7581,High Park Ave / Dundas St W,43.66547870000001,-79.4703433
534,7540,Alvin Ave / St Clair Ave E,43.6884224,-79.39263799999999
535,7580,Hillsdale Ave W / Yonge St,43.7033272,-79.3976344
536,7579,Glebe Rd W / Yonge St,43.7008501,-79.39711299999999
537,7582,Alameda Ave / Vaughan Rd - SMART,43.6907933,-79.4374761
538,7583,Eglinton Ave W / Scarlett Rd,43.68398699999999,-79.5115265
539,7584,The Pond Rd / Sentinel Rd,43.7700356,-79.5024301
540,7585,Sentinel Rd / Finch Corridor Trail,43.76471420000001,-79.5011864
541,7586,Finch West Subway Station,43.7651403,-79.4910434
542,7588,G Ross Lord Park,43.7796307,-79.461015
543,7591,Elwood Blvd / Avenue Rd,43.7069148,-79.4099229
544,7596,Langford Ave / Danforth Ave - SMART,43.6797378,-79.34058820000001
545,7593,Roehampton Ave / Bayview Ave,43.7120553,-79.3771932
546,7600,Ursula Franklin St / Huron St - SMART,43.6600875,-79.3986857
547,7587,Dufferin St / Finch Corridor Trail,43.77208419999999,-79.46763539999999
548,7601,Brick Works,43.6742855,-79.4678639
549,7598,Teddington Park Ave,43.733947,-79.399709
550,7599,Richmond St W / York St,43.6504591,-79.38459809999999
551,7606,Dawes Rd / Taylor Creek Trl,43.7003554,-79.314792
552,7594,Fleming Cres / Bayview Ave,43.7069414,-79.37562059999999
553,7597,Yonge St / Golfdale Rd,43.7319969,-79.4040136
554,7605,Lumsden Ave / Eastdale Ave,43.6956152,-79.301188
555,7603,O'Connor Dr / Curity Ave - Smart,43.7079382,-79.3110659
556,7607,Fairmount Park,43.6765582,-79.3158066
557,7604,St Columba Pl / St Clair Ave E,43.7058717,-79.3105349
558,7609,Sunnybrook Park,43.7243208,-79.3579026
559,7620,Eglinton Ave E / Redpath Ave,43.70788839999999,-79.3928021
560,7619,Braemar Ave / Eglinton Ave W,43.704367,-79.4095947
561,7618,Vaughan Rd / Oakwood Ave,43.69263489999999,-79.4408167
562,7608,Wilket Creek Park,43.72327250000001,-79.35078
563,7602,Woodbine Ave / O'Connor Dr,43.7000968,-79.31914189999999
564,7621,Long Branch GO Station,43.5913165,-79.5461543
565,7623,Royal York Rd / Lake Shore Blvd W,43.6036733,-79.4931443
566,7622,Marie Curtis Park,43.5867787,-79.5425693
567,7617,Starspray Blvd / Lawrence Ave E,43.7883784,-79.12309429999999
568,7626,Rouge Hill GO Station,43.78070839999999,-79.13027679999999
569,7612,Livingston Rd / Guildwood Pkwy,43.7475756,-79.1992873
570,7631,Florence Gell Park,43.6619698,-79.4982455
571,7610,Kingston Rd / Beech Ave,43.6802579,-79.290703
572,7615,Colonel Danforth Park,43.7782674,-79.1653474
573,7630,Twelfth St / Thirteenth St,43.6004545,-79.51117049999999
574,7522,Wallace Ave / Pauline Ave,43.6633905,-79.43926479999999
575,7625,Yonge St / Lawrence Ave E,43.7250985,-79.4021842
576,7611,Victoria Park Ave / Danforth Ave,43.6912277,-79.28840249999999
577,7614,Morningside Park (Highland Creek Trail),43.7970235,-79.2792623
578,7613,Livingston Rd (Highland Creek Trail),43.7970235,-79.2792623
579,7624,Guildwood GO Station (South),43.7548162,-79.1986163
580,7629,Lundy Ave / Étienne Brûlé Park,43.6626675,-79.5028373
581,7589,Torresdale Ave / Antibes Dr,43.7819474,-79.4504237
582,7632,Chiltern Hill Rd / Eglinton Ave W,43.7005255,-79.4277379
583,7590,Esther Shiner Stadium,43.7759198,-79.4453908
584,7578,Oak St / Parliament St,43.660723,-79.3665257
585,7635,Runnymede Rd / Annette St,43.6600551,-79.4799977
586,7636,Bloor St W / Riverside Dr,43.6477222,-79.4881372
587,7637,Judson St / Royal York Rd,43.61621239999999,-79.4983862
588,7640,Spadina Rd / St.Clair Ave West,43.68469220000001,-79.4111827
589,7633,Noble St / Queen St W,43.6420022,-79.4297034
590,7641,Annette St / Dundas St W,43.6644367,-79.458801
591,7639,135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999
592,7642,Yonge St / St Clair Ave,43.6880291,-79.3940666
593,7643,Oriole Pkwy / Kilbarry Rd,43.6954984,-79.4024764
594,7644,East Lynn Ave / Danforth Ave,43.6851516,-79.3152614
595,7634,University Ave / Gerrard St W (WEST) - SMART,43.65753,-79.38962599999999
596,7627,Shaw St / Essex St - SMART,43.6670319,-79.4251446
597,7646,University Ave / Richmond St W,43.6501181,-79.3861096
598,7647,Elm St/ University Ave (East Side),43.6563561,-79.3888198
599,7648,909 Yonge St,43.6749935,-79.3884747
600,7649,Greenwood Subway Station - SMART,43.682552,-79.330353
601,7645,University of Toronto Scarborough,43.78309609999999,-79.1873263
602,7650,St Clair West Subway Station - Heath Entrance,43.6841895,-79.4154172
603,7616,Waterfront Trail (Rouge Hill),43.7822219,-79.1276228
604,7651,Bloor St W / Gladstone Ave,43.6601306,-79.4340824
605,7595,Moore Park,43.6913089,-79.383686
606,7653,Bloor St W / Indian Rd,43.6553979,-79.4568281
607,7654,Bloor St W / Pacific Ave - SMART,43.6539026,-79.4636864
608,7655,Danforth Ave / Dewhurst Blvd,43.680045,-79.3394327
609,7656,Bloor St W / Brock Ave,43.6591871,-79.438654
610,7657,1 Market St - SMART,43.6468752,-79.3710718
611,7658,King's Mill Park,43.6470075,-79.4972116
612,7667,Spadina Ave / Sussex Ave - SMART,43.6646377,-79.40282859999999
613,7662,Beaty Ave / Queen St W,43.6397102,-79.4411384
614,7985,Wellesley Station Green P,43.6655194,-79.3838164
615,7659,Amroth Ave / Danforth Ave,43.6859466,-79.3116716
616,7201,Blantyre Park,43.683194,-79.2807022
617,7663,Kilgour Rd / Rumsey Rd,43.7098759,-79.3685444
618,7665,Sunnybrook Health Centre - S Wing,43.7228493,-79.3729462
619,7660,285 Victoria St,43.6569752,-79.3797112
620,7666,Dundas St W / St Helen's Ave - SMART,43.6502319,-79.4374643
621,7664,Sunnybrook Health Centre - L Wing,43.7229641,-79.3748404
622,7668,Simcoe St / Dundas St W - SMART,43.6546762,-79.3892019
623,7670,Yonge St / Woburn Ave - SMART,43.7283431,-79.4030549
624,7671,Yonge St / Montgomery Ave - SMART,43.7095975,-79.3989647
625,7675,1525 Dundas St W,43.6489996,-79.4323747
626,7962,Yonge St / Orchard View Blvd,43.7082207,-79.398642
627,7763,640 Bloor Street E,43.6740702,-79.36807429999999
628,7681,25 Booth Ave,43.6544839,-79.34105699999999
629,7679,York University Station (North),43.7739092,-79.4998269
630,7498,Lower Don River Trail and Taylor Creek Trail,43.7003554,-79.314792
631,7677,1303 Yonge St - SMART,43.6847112,-79.39239309999999
632,7678,York University Station (South) - SMART,43.7739092,-79.4998269
633,7676,York University (Glendon Campus) - SMART,43.7281918,-79.377212
634,7638,Warehouse EBS-Station,43.6445794,-79.383396
635,7816,Bay St / Dundas St W,43.6557389,-79.38374019999999
636,7787,HTO Park West,43.6375384,-79.39029529999999
637,7810,Avenue Rd / Cumberland St ,43.6695854,-79.39448660000001
638,7887,800 Fleet St (North),43.63655,-79.40890999999999
639,7772,Simcoe St / King St W,43.6473808,-79.3860819
640,7768,Armoury St / Chestnut St,43.6538455,-79.3854138
641,7757,The Well,43.6427914,-79.3957904
642,7779,165 McRae Dr,43.7062979,-79.3677821
643,7818,Soudan Ave / Yonge St ,43.7043502,-79.3978406
644,7907,365 Lippincott St,43.6649482,-79.40947
645,7716,Church St / The Esplanade,43.647267,-79.3732761
646,7850,Maud St / Adelaide St W,43.6459221,-79.3995915
647,7729,265 Armadale Ave,43.6504354,-79.4826044
648,7700,St Clair Ave W / Robina Ave,43.6798703,-79.43468940000001
649,7693,Mutual St / Shuter St (Arena Gardens),43.6558442,-79.3755231
650,7687,Bloor St W / Gladstone Ave - SMART,43.6601306,-79.4340824
651,7913,St. George St / Willcocks St,43.662086,-79.39761179999999
652,7785,Keele St / Dovehouse Ave - SMART,43.7496289,-79.4875093
653,7867,15 Price St ,43.6797441,-79.38975769999999
654,7899,Queens Park Cres / College St ,43.660069,-79.39080000000001
655,7682,Bathurst St / Front St W,43.6407524,-79.4014179
656,7788,Queens Quay E / Lower Jarvis St ,43.6439484,-79.36896569999999
657,7721,Widmer St / King St W,43.6463163,-79.3910401
658,7719,Wolseley St / Augusta Ave,43.648897,-79.3999729
659,7796,Dundas St E / River St,43.6612055,-79.35812729999999
660,7747,Eglinton Ave W / Ennerdale Rd,43.6949769,-79.45349300000001
661,7713,Temperance St / Bay St,43.6505208,-79.3810383
662,7684,Bay St / Harbour St (East),43.6420968,-79.3774481
663,7766,Albany Ave / Bloor St W,43.6654005,-79.4099856
664,7928,Simcoe St / Pullan Pl,43.6510109,-79.3876331
665,7770,Spadina Ave / Sullivan St,43.6508824,-79.3973219
666,7925,Niagara St / King St W - SMART,43.6428972,-79.4077039
667,7817,Shaw St / King St W,43.6414282,-79.4149971
668,7900,Simcoe St / Elm St,43.6562328,-79.389634
669,7821,Lisgar St / Queen St W - SMART,43.6432413,-79.423591
670,7892,Erskine Ave / Redpath Ave,43.7120779,-79.3944192
671,7717,Niagara St / Portland St,43.6424509,-79.3992474
672,7912,Joe Shuster Way / King St W ,43.6397139,-79.4235468
673,7917,King St W / University Ave,43.6476565,-79.3848108
674,7761,Moss Park,43.6545592,-79.3695121
675,7881,Queens Quay E / Merchants' Wharf,43.6455722,-79.36433939999999
676,7843,Uno Dr / The Queensway,43.6287326,-79.5074558
677,7791,Ossington Ave / Bruce St,43.6456289,-79.41935649999999
678,7707,Coronation Park (Martin Goodman Trail),43.6337818,-79.40689150000001
679,7804,Lansdowne Ave / Seaforth Ave ,43.6427009,-79.4374697
680,7910,Eglinton Ave E / Brentcliffe Rd,43.7146475,-79.3598018
681,7929,Spadina Ave / Bulwer St- SMART ,43.6494536,-79.39653930000001
682,7724,Wellesley St E / Parliament St,43.668188,-79.3695534
683,7711,Havelock St / Dewson St,43.65554119999999,-79.4304397
684,7703,Oak St / Sackville St,43.661387,-79.3635331
685,7696,Heyworth Cres / Kingston Rd,43.675137,-79.3065589
686,7915,Rogers Rd / Watt Ave,43.6819026,-79.4677524
687,7708,101 Cedarvale Ave,43.6868399,-79.31097
688,7702,111 Broadview Ave,43.6595288,-79.3496359
689,7848,Gerrard St E / Nasmith Ave ,43.6629722,-79.3623245
690,7739,Kingston Rd / Ridgemoor Ave,43.7063092,-79.25119699999999
691,7857,Eglinton Ave W / Venn Cres,43.6914551,-79.46932029999999
692,7718,St. Andrew's Playground Park,43.6463185,-79.3988638
693,7802,King St W / Jameson Ave - SMART,43.6371815,-79.43601
694,7906,Princess St / Front St E,43.6506632,-79.3666557
695,7933,Elizabeth St / Elm St,43.6569853,-79.3858437
696,7841,Islington Subway Station (Aberfoyle Cres),43.645027,-79.524574
697,7790,Lynn Williams St / Pirandello St ,43.6391636,-79.4141546
698,7856,Scarlett Rd / Old Scarlett Rd ,43.6776895,-79.5064713
699,7798,Shuter St/River St,43.659509,-79.3574326
700,7705,Colgate Ave / Carlaw Ave,43.6622682,-79.3405708
701,7927,Strachan Ave / East Liberty St - SMART,43.6392783,-79.4108344
702,7822,Leslie St / Commissioners St  ,43.6565552,-79.3263673
703,7909,E.T Seton Park - South ,43.703751,-79.3368784
704,7815,Avenue Rd / Macpherson Ave ,43.677582,-79.3977512
705,7695,Queen St E / Joseph Duggan Rd,43.6682424,-79.3080593
706,7823,Greenwood Ave / Sammon Ave,43.6868719,-79.3346603
707,7807,552 Birchmount Rd,43.7118,-79.2706681
708,7803,Scarborough Soccer Centre,43.715296,-79.28722499999999
709,7706,Felstead Ave/Gillard Ave (Monarch Park),43.6781338,-79.32569529999999
710,7826,Greenwood Ave / Gerrard St E,43.6709006,-79.32799810000002
711,7866,695 Lansdowne Ave ,43.6593732,-79.4428197
712,7701,Roncesvalles Ave / Fermanagh Ave,43.6463098,-79.4490457
713,7773,Grenoble Dr / Gateway Blvd,43.7120249,-79.33028
714,7935,Ramsden Park,43.6764426,-79.3932114
715,7728,Randolph Ave / Perth Ave,43.6587041,-79.4495915
716,7744,Rogers Rd / Prospect Cemetery,43.67712359999999,-79.4515897
717,7862,Jane St / Weston Rd,43.6913156,-79.50096479999999
718,7924,Duncan St / Adelaide St W - SMART,43.6481983,-79.3886478
719,7710,11 Spadina Rd,43.66759039999999,-79.40395099999999
720,7746,Marlee Ave / York Beltline Trail,43.701587,-79.44081570000002
721,7890,60 Broadway Ave,43.7105158,-79.3957618
722,7752,1926 Lake Shore Blvd W,43.6361883,-79.46728569999999
723,7725,Yonge St / Macpherson Ave,43.6791456,-79.3904245
724,7748,Bloor St W / Old Mill Trl,43.6495928,-79.49535999999999
725,7715,Lumsden Ave / Cedarvale Ave,43.693114,-79.3139715
726,7916,University Ave / Pearl St ,43.6482774,-79.38516229999999
727,7838,Lake Shore Blvd W / Legion Rd,43.6205242,-79.48323119999999
728,7755,Park Lawn Rd / Berry Rd,43.6361637,-79.4933837
729,7813,Yonge St / Merton St ,43.69615210000001,-79.3961564
730,7753,36 Park Lawn Rd,43.62362830000001,-79.48453529999999
731,7731,Victoria Park Ave / Kingston Rd,43.6808318,-79.2840531
732,7781,St Clair Ave W / Avenue Rd ,43.6865435,-79.40145729999999
733,7688,High Park Blvd / Parkside Dr,43.6448762,-79.45623499999999
734,7904,Palmerston Blvd / Lennox St,43.663336,-79.41313
735,7789,75 Holly St,43.7063279,-79.3962499
736,7926,McRae Dr / Laird Dr - SMART,43.7103446,-79.363535
737,7842,Lake Shore Blvd W / Long Branch Ave,43.59438410000001,-79.5339748
738,7732,Kingston Rd / Warden Ave,43.68776769999999,-79.2709288
739,7777,Thorncliffe Park Dr / Leaside Park Trail,43.7039921,-79.3479906
740,7750,Luttrell Ave / Danforth Ave,43.6899757,-79.2938515
741,7911,King St W / York St (2),43.649336,-79.3783069
742,7691,Christie St / Dupont St,43.6716191,-79.4215274
743,7922,35 Erindale Ave,43.67729,-79.35741
744,7771,St. Clair Ave W / Osler St,43.6738869,-79.46117679999999
745,7833,Glencairn Subway Station,43.7113641,-79.4326967
746,7870,Humber River Hospital ,43.7242224,-79.4885778
747,7736,Birchmount Rd / Kingston Rd,43.69303310000001,-79.2623383
748,7760,Grand Avenue Park,43.6222189,-79.4911283
749,7765,St. John's Rd / Dundas St W,43.66552350000001,-79.47452530000001
750,7769,Lake Shore Blvd W / Brow Dr,43.5905351,-79.54493529999999
751,7891,Opposite 1103 Leslie St,43.7211645,-79.3497325
752,7858,Rogers Rd / Bicknell Ave,43.6819447,-79.47376489999999
753,7808,Eastgate Cres / Pharmacy Ave ,43.7110431,-79.29145059999999
754,7709,Beltline Trail / Yonge St,43.690784,-79.3713173
755,7794,York St / Harbour St (Love Park),43.6405743,-79.379835
756,7780,Mount Pleasant Rd / Davisville Ave - SMART,43.7003288,-79.3869469
757,7930,Dunn Ave / Queen St W,43.6410416,-79.4345264
758,7805,Pharmacy Ave / Teesdale Pl,43.6970371,-79.2854048
759,7699,St Clair Ave W / Oakwood Ave,43.6794987,-79.4358172
760,7692,85 Lee Ave,43.67004,-79.29755
761,7734,Danforth Ave / Warden Ave,43.6943628,-79.2737034
762,7846,Bloor St W / Dundas St W (2),43.6403632,-79.54287769999999
763,7820,1612 Danforth Ave ,43.68367509999999,-79.3227024
764,7903,St Clair Ave W / Symes Rd,43.67030889999999,-79.47761679999999
765,7889,Dundas St W / Prince Edward Dr N,43.6606813,-79.51038299999999
766,7730,800 Fleet St (South),43.63655,-79.40890999999999
767,7863,Jane St / Queens Dr,43.7075404,-79.5050431
768,7832,Finch Subway Station ,43.781433,-79.415024
769,7901,Bloor St W / Kingsmill Rd,43.6492265,-79.50318360000001
770,7932,Boston Ave / Queen St E- SMART,43.6613414,-79.33879859999999
771,7704,24 Mountjoy Ave,43.6808774,-79.3304491
772,7864,Sussex Ave / St George St,43.6654273,-79.39897549999999
773,7827,Chatham Ave / Byron Ave,43.6798693,-79.3349832
774,7898,University Ave / Gerrard St W - SMART(South),43.65753,-79.38962599999999
775,7762,College St / Henry St ,43.658947,-79.39469869999999
776,7824,Warden Subway Station,43.71358679999999,-79.27977779999999
777,7895,Keele St / Lloyd Ave,43.6713562,-79.4670837
778,7894,Millwood Rd / Southvale Dr,43.7024935,-79.3615495
779,7919,Armel Ct / Albion Rd,43.7212985,-79.5458185
780,7694,Victoria Park Ave / Dawes Rd,43.707212,-79.2952873
781,7776,Ferrand Dr / Rochefort Dr,43.7194158,-79.3319669
782,7914,York St / Wellington St W (2),43.6461191,-79.38280429999999
783,7859,Mallaby Park ,43.7059177,-79.53268159999999
784,7839,Lake Shore Blvd W / Seventeenth St,43.5984133,-79.5160195
785,7799,Danforth Ave / Danforth Rd,43.6936733,-79.2772238
786,7865,2700 Eglinton Ave W,43.68988119999999,-79.4784617
787,7759,The Pond Rd / Shoreham Dr,43.772419,-79.5114186
788,7819,Avenue Rd / Oxton Ave ,43.6973549,-79.4055571
789,7888,The Kingsway / Ashley Rd,43.6627248,-79.5195785
790,7855,Scarlett Rd / Eileen Ave,43.6680026,-79.50043149999999
791,7885,Brooklawn Ave / Kingston Rd,43.7218801,-79.2363259
792,7893,Overlea Blvd / Thorncliffe Park Dr,43.7074173,-79.34356679999999
793,7836,Harvie Ave / Rogers Rd,43.6839411,-79.45288649999999
794,7751,Willingdon Blvd / Bloor St W (Green P),43.6476125,-79.5100065
795,7745,Bert Robinson Park,43.6877883,-79.4610565
796,7844,Second St / Lake Shore Blvd W,43.6328215,-79.4363268
797,7800,Brimley Rd / McCowan District Park,43.7270822,-79.2440379
798,7749,Wendover Rd / Bloor St W (Green P),43.64838899999999,-79.5065815
799,7737,Kingston Rd / Glen Everest Rd,43.6977498,-79.2565517
800,7923,Trethewey Dr / Jane St,43.697606,-79.5023109
801,7767,Pioneer Village Subway Station,43.7771693,-79.5103292
802,7834,Glen Long Community Centre,43.7087528,-79.4561082
803,7897,50 Overlea Blvd,43.7077951,-79.34545709999999
804,7733,Pharmacy Ave / Danforth Ave,43.6923293,-79.28337850000001
805,7754,Walter Saunders Park,43.6996326,-79.4480616
806,7735,Birchcliff Ave / Kingston Rd,43.6914772,-79.2647447
807,7829,Tiago Ave / Westview Blvd,43.7111458,-79.3070872
808,7884,Bartley Park ,43.7224219,-79.3087044
809,7698,St Clair Ave W / Caledonia Rd,43.6754247,-79.4547813
810,7873,Sentinel Rd / Finch Ave W,43.7611774,-79.49997859999999
811,7743,Eglinton Ave W / Gilbert Ave,43.69269329999999,-79.4635167
812,7741,Howard Park Ave / Parkside Dr,43.64866970000001,-79.4577979
813,7896,Arlington Parkette,43.6914411,-79.4332913
814,7934,19 Glendora Ave,43.7590391,-79.40930519999999
815,7778,75 Thorncliffe Park Dr,43.7053074,-79.341231
816,7854,Jane St / Haney Ave,43.6739867,-79.494736
817,7758,Driftwood Ave / Finch Corridor Trail,43.7604421,-79.5165921
818,7902,Gunns Rd / Lavender Creek Trail,43.6754687,-79.4721118
819,7840,Mabelle Park,43.64553,-79.52821349999999
820,7849,Viewmount Park,43.70707090000001,-79.4379142
821,7878,Weston Rd / Sheppard Ave W,43.7337289,-79.5383085
822,7811,Midland Ave / Kingston Rd,43.7110458,-79.2481552
823,7921,Islington Ave / Finch Ave W,43.7461533,-79.5686578
824,7879,Weston Rd / Lanyard Rd,43.748286,-79.5415379
825,7877,Jane St / Yorkwoods Gt,43.7507463,-79.5159801
826,7756,Tobermory Dr / Finch Corridor Trail,43.7617315,-79.5107778
827,7876,Jane St / Yewtree Blvd,43.75485219999999,-79.5170134
828,7825,Kingston Rd / Scarborough Golf Club Rd,43.7460969,-79.209395
829,7801,Parkcrest Dr / Kingston Rd,43.735897,-79.2202014
830,7852,York Recreation Centre,43.6877965,-79.4819816
831,7830,Plaxton Dr / St Clair Ave E,43.7077264,-79.30267680000001
832,7868,Sheppard Ave W / Chesswood Dr,43.75552880000001,-79.4742644
833,7738,Highview Ave / Kennedy Rd,43.7025171,-79.2557355
